"","subject","node.i","node.j","value"
"4876",26,8,7,0
"5626",26,8,8,-1
"6376",26,8,9,0.396236672340668
"7126",26,8,10,0
"7876",26,8,11,0
"8626",26,8,12,0
"9376",26,8,13,0.405928146052361
"10126",26,8,14,0
"10876",26,8,15,0
"426",26,9,1,0
"1176",26,9,2,0
"1926",26,9,3,0
"2676",26,9,4,0
"3426",26,9,5,0
"4176",26,9,6,0
"4926",26,9,7,0
"5676",26,9,8,0
"6426",26,9,9,-1
"7176",26,9,10,0.432729236140865
"7926",26,9,11,0
"8676",26,9,12,0
"9426",26,9,13,0
"10176",26,9,14,0
"10926",26,9,15,0
"476",26,10,1,0
"1226",26,10,2,0
"1976",26,10,3,0
"2726",26,10,4,0
"3476",26,10,5,0
"4226",26,10,6,0
"4976",26,10,7,0
"5726",26,10,8,0
"6476",26,10,9,0
"7226",26,10,10,-1
"7976",26,10,11,0
"8726",26,10,12,0
"9476",26,10,13,0
"10226",26,10,14,0
"10976",26,10,15,0
"526",26,11,1,0
"1276",26,11,2,0
"2026",26,11,3,0
"2776",26,11,4,0
"3526",26,11,5,0
"4276",26,11,6,0
"5026",26,11,7,0
"5776",26,11,8,0
"6526",26,11,9,0
"7276",26,11,10,0
"8026",26,11,11,-1
"8776",26,11,12,0.381329142231856
"9526",26,11,13,0
"10276",26,11,14,0
"11026",26,11,15,0.38636041169134
"576",26,12,1,0
"1326",26,12,2,0
"2076",26,12,3,0
"2826",26,12,4,0
"3576",26,12,5,0
"4326",26,12,6,0
"5076",26,12,7,0
"5826",26,12,8,0
"6576",26,12,9,0
"7326",26,12,10,0
"8076",26,12,11,0
"8826",26,12,12,-1
"9576",26,12,13,0.47257905482933
"10326",26,12,14,0
"11076",26,12,15,0
"626",26,13,1,0
"1376",26,13,2,0
"2126",26,13,3,0
"2876",26,13,4,0
"3626",26,13,5,0
"4376",26,13,6,0
"5126",26,13,7,0
"5876",26,13,8,0
"6626",26,13,9,0
"7376",26,13,10,0
"8126",26,13,11,0
"8876",26,13,12,0
"9626",26,13,13,-1
"10376",26,13,14,0.341168345698581
"11126",26,13,15,0
"676",26,14,1,0
"1426",26,14,2,0
"2176",26,14,3,0
"2926",26,14,4,0
"3676",26,14,5,0
"4426",26,14,6,0
"5176",26,14,7,0
"5926",26,14,8,0
"6676",26,14,9,0
"7426",26,14,10,0
"8176",26,14,11,0
"8926",26,14,12,0
"9676",26,14,13,0
"10426",26,14,14,-1
"11176",26,14,15,0.6
"726",26,15,1,0
"1476",26,15,2,0
"2226",26,15,3,0
"2976",26,15,4,0
"3726",26,15,5,0
"4476",26,15,6,0
"5226",26,15,7,0
"5976",26,15,8,0
"6726",26,15,9,0
"7476",26,15,10,0
"8226",26,15,11,0
"8976",26,15,12,0
"9726",26,15,13,0
"10476",26,15,14,0
"11226",26,15,15,-1
"27",27,1,1,-1
"777",27,1,2,0.390435159451633
"1527",27,1,3,0
"2277",27,1,4,0
"3027",27,1,5,0.471432455181895
"3777",27,1,6,0
"4527",27,1,7,0
"5277",27,1,8,0
"6027",27,1,9,0
"6777",27,1,10,0
"7527",27,1,11,0
"8277",27,1,12,0
"9027",27,1,13,0
"9777",27,1,14,0
"10527",27,1,15,0
"77",27,2,1,0
"827",27,2,2,-1
"1577",27,2,3,0.316765053634998
"2327",27,2,4,0
"3077",27,2,5,0
"3827",27,2,6,0
"4577",27,2,7,0
"5327",27,2,8,0
"6077",27,2,9,0
"6827",27,2,10,0
"7577",27,2,11,0
"8327",27,2,12,0
"9077",27,2,13,0
"9827",27,2,14,0
"10577",27,2,15,0
"127",27,3,1,0
"877",27,3,2,0
"1627",27,3,3,-1
"2377",27,3,4,0.429441081639264
"3127",27,3,5,0
"3877",27,3,6,0
"4627",27,3,7,0
"5377",27,3,8,0.471190832350089
"6127",27,3,9,0
"6877",27,3,10,0
"7627",27,3,11,0
"8377",27,3,12,0
"9127",27,3,13,0.529024975493248
"9877",27,3,14,0
"10627",27,3,15,0
"177",27,4,1,0
"927",27,4,2,0
"1677",27,4,3,0
"2427",27,4,4,-1
"3177",27,4,5,0.26638181420622
"3927",27,4,6,0
"4677",27,4,7,0
"5427",27,4,8,0
"6177",27,4,9,0
"6927",27,4,10,0
"7677",27,4,11,0
"8427",27,4,12,0
"9177",27,4,13,0
"9927",27,4,14,0
"10677",27,4,15,0
"227",27,5,1,0
"977",27,5,2,0
"1727",27,5,3,0
"2477",27,5,4,0
"3227",27,5,5,-1
"3977",27,5,6,0
"4727",27,5,7,0
"5477",27,5,8,0
"6227",27,5,9,0
"6977",27,5,10,0
"7727",27,5,11,0
"8477",27,5,12,0
"9227",27,5,13,0
"9977",27,5,14,0
"10727",27,5,15,0
"277",27,6,1,0
"1027",27,6,2,0
"1777",27,6,3,0
"2527",27,6,4,0
"3277",27,6,5,0
"4027",27,6,6,-1
"4777",27,6,7,0.562356206444627
"5527",27,6,8,0
"6277",27,6,9,0
"7027",27,6,10,0.240627042355252
"7777",27,6,11,0
"8527",27,6,12,0
"9277",27,6,13,0
"10027",27,6,14,0
"10777",27,6,15,0
"327",27,7,1,0
"1077",27,7,2,0
"1827",27,7,3,0
"2577",27,7,4,0
"3327",27,7,5,0
"4077",27,7,6,0
"4827",27,7,7,-1
"5577",27,7,8,0.330822429829771
"6327",27,7,9,0
"7077",27,7,10,0
"7827",27,7,11,0
"8577",27,7,12,0
"9327",27,7,13,0
"10077",27,7,14,0
"10827",27,7,15,0
"377",27,8,1,0
"1127",27,8,2,0
"1877",27,8,3,0
"2627",27,8,4,0
"3377",27,8,5,0
"4127",27,8,6,0
"4877",27,8,7,0
"5627",27,8,8,-1
"6377",27,8,9,0.485799667282826
"7127",27,8,10,0
"7877",27,8,11,0
"8627",27,8,12,0
"9377",27,8,13,0.466860050568204
"10127",27,8,14,0
"10877",27,8,15,0
"427",27,9,1,0
"1177",27,9,2,0
"1927",27,9,3,0
"2677",27,9,4,0
"3427",27,9,5,0
"4177",27,9,6,0
"4927",27,9,7,0
"5677",27,9,8,0
"6427",27,9,9,-1
"7177",27,9,10,0.525400142160253
"7927",27,9,11,0
"8677",27,9,12,0
"9427",27,9,13,0
"10177",27,9,14,0
"10927",27,9,15,0
"477",27,10,1,0
"1227",27,10,2,0
"1977",27,10,3,0
"2727",27,10,4,0
"3477",27,10,5,0
"4227",27,10,6,0
"4977",27,10,7,0
"5727",27,10,8,0
"6477",27,10,9,0
"7227",27,10,10,-1
"7977",27,10,11,0
"8727",27,10,12,0
"9477",27,10,13,0
"10227",27,10,14,0
"10977",27,10,15,0
"527",27,11,1,0
"1277",27,11,2,0
"2027",27,11,3,0
"2777",27,11,4,0
"3527",27,11,5,0
"4277",27,11,6,0
"5027",27,11,7,0
"5777",27,11,8,0
"6527",27,11,9,0
"7277",27,11,10,0
"8027",27,11,11,-1
"8777",27,11,12,0.255903556809898
"9527",27,11,13,0
"10277",27,11,14,0
"11027",27,11,15,0.481562228887614
"577",27,12,1,0
"1327",27,12,2,0
"2077",27,12,3,0
"2827",27,12,4,0
"3577",27,12,5,0
"4327",27,12,6,0
"5077",27,12,7,0
"5827",27,12,8,0
"6577",27,12,9,0
"7327",27,12,10,0
"8077",27,12,11,0
"8827",27,12,12,-1
"9577",27,12,13,0.457114762365818
"10327",27,12,14,0
"11077",27,12,15,0
"627",27,13,1,0
"1377",27,13,2,0
"2127",27,13,3,0
"2877",27,13,4,0
"3627",27,13,5,0
"4377",27,13,6,0
"5127",27,13,7,0
"5877",27,13,8,0
"6627",27,13,9,0
"7377",27,13,10,0
"8127",27,13,11,0
"8877",27,13,12,0
"9627",27,13,13,-1
"10377",27,13,14,0.360011442228464
"11127",27,13,15,0
"677",27,14,1,0
"1427",27,14,2,0
"2177",27,14,3,0
"2927",27,14,4,0
"3677",27,14,5,0
"4427",27,14,6,0
"5177",27,14,7,0
"5927",27,14,8,0
"6677",27,14,9,0
"7427",27,14,10,0
"8177",27,14,11,0
"8927",27,14,12,0
"9677",27,14,13,0
"10427",27,14,14,-1
"11177",27,14,15,0.468999737546435
"727",27,15,1,0
"1477",27,15,2,0
"2227",27,15,3,0
"2977",27,15,4,0
"3727",27,15,5,0
"4477",27,15,6,0
"5227",27,15,7,0
"5977",27,15,8,0
"6727",27,15,9,0
"7477",27,15,10,0
"8227",27,15,11,0
"8977",27,15,12,0
"9727",27,15,13,0
"10477",27,15,14,0
"11227",27,15,15,-1
"28",28,1,1,-1
"778",28,1,2,0.519083807424337
"1528",28,1,3,0
"2278",28,1,4,0
"3028",28,1,5,0.239591443799884
"3778",28,1,6,0
"4528",28,1,7,0
"5278",28,1,8,0
"6028",28,1,9,0
"6778",28,1,10,0
"7528",28,1,11,0
"8278",28,1,12,0
"9028",28,1,13,0
"9778",28,1,14,0
"10528",28,1,15,0
"78",28,2,1,0
"828",28,2,2,-1
"1578",28,2,3,0.279754288522606
"2328",28,2,4,0
"3078",28,2,5,0
"3828",28,2,6,0
"4578",28,2,7,0
"5328",28,2,8,0
"6078",28,2,9,0
"6828",28,2,10,0
"7578",28,2,11,0
"8328",28,2,12,0
"9078",28,2,13,0
"9828",28,2,14,0
"10578",28,2,15,0
"128",28,3,1,0
"878",28,3,2,0
"1628",28,3,3,-1
"2378",28,3,4,0.398021044223123
"3128",28,3,5,0
"3878",28,3,6,0
"4628",28,3,7,0
"5378",28,3,8,0.461446304889548
"6128",28,3,9,0
"6878",28,3,10,0
"7628",28,3,11,0
"8378",28,3,12,0
"9128",28,3,13,0.450774078534199
"9878",28,3,14,0
"10628",28,3,15,0
"178",28,4,1,0
"928",28,4,2,0
"1678",28,4,3,0
"2428",28,4,4,-1
"3178",28,4,5,0.384328270116802
"3928",28,4,6,0
"4678",28,4,7,0
"5428",28,4,8,0
"6178",28,4,9,0
"6928",28,4,10,0
"7678",28,4,11,0
"8428",28,4,12,0
"9178",28,4,13,0
"9928",28,4,14,0
"10678",28,4,15,0
"228",28,5,1,0
"978",28,5,2,0
"1728",28,5,3,0
"2478",28,5,4,0
"3228",28,5,5,-1
"3978",28,5,6,0
"4728",28,5,7,0
"5478",28,5,8,0
"6228",28,5,9,0
"6978",28,5,10,0
"7728",28,5,11,0
"8478",28,5,12,0
"9228",28,5,13,0
"9978",28,5,14,0
"10728",28,5,15,0
"278",28,6,1,0
"1028",28,6,2,0
"1778",28,6,3,0
"2528",28,6,4,0
"3278",28,6,5,0
"4028",28,6,6,-1
"4778",28,6,7,0.425730423467749
"5528",28,6,8,0
"6278",28,6,9,0
"7028",28,6,10,0.452874301096223
"7778",28,6,11,0
"8528",28,6,12,0
"9278",28,6,13,0
"10028",28,6,14,0
"10778",28,6,15,0
"328",28,7,1,0
"1078",28,7,2,0
"1828",28,7,3,0
"2578",28,7,4,0
"3328",28,7,5,0
"4078",28,7,6,0
"4828",28,7,7,-1
"5578",28,7,8,0.294352707191852
"6328",28,7,9,0
"7078",28,7,10,0
"7828",28,7,11,0
"8578",28,7,12,0
"9328",28,7,13,0
"10078",28,7,14,0
"10828",28,7,15,0
"378",28,8,1,0
"1128",28,8,2,0
"1878",28,8,3,0
"2628",28,8,4,0
"3378",28,8,5,0
"4128",28,8,6,0
"4878",28,8,7,0
"5628",28,8,8,-1
"6378",28,8,9,0.541514148587234
"7128",28,8,10,0
"7878",28,8,11,0
"8628",28,8,12,0
"9378",28,8,13,0.569242987019052
"10128",28,8,14,0
"10878",28,8,15,0
"428",28,9,1,0
"1178",28,9,2,0
"1928",28,9,3,0
"2678",28,9,4,0
"3428",28,9,5,0
"4178",28,9,6,0
"4928",28,9,7,0
"5678",28,9,8,0
"6428",28,9,9,-1
"7178",28,9,10,0.319490959580312
"7928",28,9,11,0
"8678",28,9,12,0
"9428",28,9,13,0
"10178",28,9,14,0
"10928",28,9,15,0
"478",28,10,1,0
"1228",28,10,2,0
"1978",28,10,3,0
"2728",28,10,4,0
"3478",28,10,5,0
"4228",28,10,6,0
"4978",28,10,7,0
"5728",28,10,8,0
"6478",28,10,9,0
"7228",28,10,10,-1
"7978",28,10,11,0
"8728",28,10,12,0
"9478",28,10,13,0
"10228",28,10,14,0
"10978",28,10,15,0
"528",28,11,1,0
"1278",28,11,2,0
"2028",28,11,3,0
"2778",28,11,4,0
"3528",28,11,5,0
"4278",28,11,6,0
"5028",28,11,7,0
"5778",28,11,8,0
"6528",28,11,9,0
"7278",28,11,10,0
"8028",28,11,11,-1
"8778",28,11,12,0.421932067266762
"9528",28,11,13,0
"10278",28,11,14,0
"11028",28,11,15,0.298936629352575
"578",28,12,1,0
"1328",28,12,2,0
"2078",28,12,3,0
"2828",28,12,4,0
"3578",28,12,5,0
"4328",28,12,6,0
"5078",28,12,7,0
"5828",28,12,8,0
"6578",28,12,9,0
"7328",28,12,10,0
"8078",28,12,11,0
"8828",28,12,12,-1
"9578",28,12,13,0.307809837564446
"10328",28,12,14,0
"11078",28,12,15,0
"628",28,13,1,0
"1378",28,13,2,0
"2128",28,13,3,0
"2878",28,13,4,0
"3628",28,13,5,0
"4378",28,13,6,0
"5128",28,13,7,0
"5878",28,13,8,0
"6628",28,13,9,0
"7378",28,13,10,0
"8128",28,13,11,0
"8878",28,13,12,0
"9628",28,13,13,-1
"10378",28,13,14,0.2
"11128",28,13,15,0
"678",28,14,1,0
"1428",28,14,2,0
"2178",28,14,3,0
"2928",28,14,4,0
"3678",28,14,5,0
"4428",28,14,6,0
"5178",28,14,7,0
"5928",28,14,8,0
"6678",28,14,9,0
"7428",28,14,10,0
"8178",28,14,11,0
"8928",28,14,12,0
"9678",28,14,13,0
"10428",28,14,14,-1
"11178",28,14,15,0.394081217547881
"728",28,15,1,0
"1478",28,15,2,0
"2228",28,15,3,0
"2978",28,15,4,0
"3728",28,15,5,0
"4478",28,15,6,0
"5228",28,15,7,0
"5978",28,15,8,0
"6728",28,15,9,0
"7478",28,15,10,0
"8228",28,15,11,0
"8978",28,15,12,0
"9728",28,15,13,0
"10478",28,15,14,0
"11228",28,15,15,-1
"29",29,1,1,-1
"779",29,1,2,0.459128258692418
"1529",29,1,3,0
"2279",29,1,4,0
"3029",29,1,5,0.398048933046971
"3779",29,1,6,0
"4529",29,1,7,0
"5279",29,1,8,0
"6029",29,1,9,0
"6779",29,1,10,0
"7529",29,1,11,0
"8279",29,1,12,0
"9029",29,1,13,0
"9779",29,1,14,0
"10529",29,1,15,0
"79",29,2,1,0
"829",29,2,2,-1
"1579",29,2,3,0.335640479731747
"2329",29,2,4,0
"3079",29,2,5,0
"3829",29,2,6,0
"4579",29,2,7,0
"5329",29,2,8,0
"6079",29,2,9,0
"6829",29,2,10,0
"7579",29,2,11,0
"8329",29,2,12,0
"9079",29,2,13,0
"9829",29,2,14,0
"10579",29,2,15,0
"129",29,3,1,0
"879",29,3,2,0
"1629",29,3,3,-1
"2379",29,3,4,0.438033725171391
"3129",29,3,5,0
"3879",29,3,6,0
"4629",29,3,7,0
"5379",29,3,8,0.467708918759731
"6129",29,3,9,0
"6879",29,3,10,0
"7629",29,3,11,0
"8379",29,3,12,0
"9129",29,3,13,0.456890020520072
"9879",29,3,14,0
"10629",29,3,15,0
"179",29,4,1,0
"929",29,4,2,0
"1679",29,4,3,0
"2429",29,4,4,-1
"3179",29,4,5,0.299088447565922
"3929",29,4,6,0
"4679",29,4,7,0
"5429",29,4,8,0
"6179",29,4,9,0
"6929",29,4,10,0
"7679",29,4,11,0
"8429",29,4,12,0
"9179",29,4,13,0
"9929",29,4,14,0
"10679",29,4,15,0
"229",29,5,1,0
"979",29,5,2,0
"1729",29,5,3,0
"2479",29,5,4,0
"3229",29,5,5,-1
"3979",29,5,6,0
"4729",29,5,7,0
"5479",29,5,8,0
"6229",29,5,9,0
"6979",29,5,10,0
"7729",29,5,11,0
"8479",29,5,12,0
"9229",29,5,13,0
"9979",29,5,14,0
"10729",29,5,15,0
"279",29,6,1,0
"1029",29,6,2,0
"1779",29,6,3,0
"2529",29,6,4,0
"3279",29,6,5,0
"4029",29,6,6,-1
"4779",29,6,7,0.395177921085469
"5529",29,6,8,0
"6279",29,6,9,0
"7029",29,6,10,0.212600974235904
"7779",29,6,11,0
"8529",29,6,12,0
"9279",29,6,13,0
"10029",29,6,14,0
"10779",29,6,15,0
"329",29,7,1,0
"1079",29,7,2,0
"1829",29,7,3,0
"2579",29,7,4,0
"3329",29,7,5,0
"4079",29,7,6,0
"4829",29,7,7,-1
"5579",29,7,8,0.400004319184163
"6329",29,7,9,0
"7079",29,7,10,0
"7829",29,7,11,0
"8579",29,7,12,0
"9329",29,7,13,0
"10079",29,7,14,0
"10829",29,7,15,0
"379",29,8,1,0
"1129",29,8,2,0
"1879",29,8,3,0
"2629",29,8,4,0
"3379",29,8,5,0
"4129",29,8,6,0
"4879",29,8,7,0
"5629",29,8,8,-1
"6379",29,8,9,0.368214054875231
"7129",29,8,10,0
"7879",29,8,11,0
"8629",29,8,12,0
"9379",29,8,13,0.374435458436804
"10129",29,8,14,0
"10879",29,8,15,0
"429",29,9,1,0
"1179",29,9,2,0
"1929",29,9,3,0
"2679",29,9,4,0
"3429",29,9,5,0
"4179",29,9,6,0
"4929",29,9,7,0
"5679",29,9,8,0
"6429",29,9,9,-1
"7179",29,9,10,0.509500373878749
"7929",29,9,11,0
"8679",29,9,12,0
"9429",29,9,13,0
"10179",29,9,14,0
"10929",29,9,15,0
"479",29,10,1,0
"1229",29,10,2,0
"1979",29,10,3,0
"2729",29,10,4,0
"3479",29,10,5,0
"4229",29,10,6,0
"4979",29,10,7,0
"5729",29,10,8,0
"6479",29,10,9,0
"7229",29,10,10,-1
"7979",29,10,11,0
"8729",29,10,12,0
"9479",29,10,13,0
"10229",29,10,14,0
"10979",29,10,15,0
"529",29,11,1,0
"1279",29,11,2,0
"2029",29,11,3,0
"2779",29,11,4,0
"3529",29,11,5,0
"4279",29,11,6,0
"5029",29,11,7,0
"5779",29,11,8,0
"6529",29,11,9,0
"7279",29,11,10,0
"8029",29,11,11,-1
"8779",29,11,12,0.442818327304516
"9529",29,11,13,0
"10279",29,11,14,0
"11029",29,11,15,0.404031403161844
"579",29,12,1,0
"1329",29,12,2,0
"2079",29,12,3,0
"2829",29,12,4,0
"3579",29,12,5,0
"4329",29,12,6,0
"5079",29,12,7,0
"5829",29,12,8,0
"6579",29,12,9,0
"7329",29,12,10,0
"8079",29,12,11,0
"8829",29,12,12,-1
"9579",29,12,13,0.489563847121175
"10329",29,12,14,0
"11079",29,12,15,0
"629",29,13,1,0
"1379",29,13,2,0
"2129",29,13,3,0
"2879",29,13,4,0
"3629",29,13,5,0
"4379",29,13,6,0
"5129",29,13,7,0
"5879",29,13,8,0
"6629",29,13,9,0
"7379",29,13,10,0
"8129",29,13,11,0
"8879",29,13,12,0
"9629",29,13,13,-1
"10379",29,13,14,0.473095733842945
"11129",29,13,15,0
"679",29,14,1,0
"1429",29,14,2,0
"2179",29,14,3,0
"2929",29,14,4,0
"3679",29,14,5,0
"4429",29,14,6,0
"5179",29,14,7,0
"5929",29,14,8,0
"6679",29,14,9,0
"7429",29,14,10,0
"8179",29,14,11,0
"8929",29,14,12,0
"9679",29,14,13,0
"10429",29,14,14,-1
"11179",29,14,15,0.45778573463308
"729",29,15,1,0
"1479",29,15,2,0
"2229",29,15,3,0
"2979",29,15,4,0
"3729",29,15,5,0
"4479",29,15,6,0
"5229",29,15,7,0
"5979",29,15,8,0
"6729",29,15,9,0
"7479",29,15,10,0
"8229",29,15,11,0
"8979",29,15,12,0
"9729",29,15,13,0
"10479",29,15,14,0
"11229",29,15,15,-1
"30",30,1,1,-1
"780",30,1,2,0.362253104447764
"1530",30,1,3,0
"2280",30,1,4,0
"3030",30,1,5,0.411844483705412
"3780",30,1,6,0
"4530",30,1,7,0
"5280",30,1,8,0
"6030",30,1,9,0
"6780",30,1,10,0
"7530",30,1,11,0
"8280",30,1,12,0
"9030",30,1,13,0
"9780",30,1,14,0
"10530",30,1,15,0
"80",30,2,1,0
"830",30,2,2,-1
"1580",30,2,3,0.370411288999644
"2330",30,2,4,0
"3080",30,2,5,0
"3830",30,2,6,0
"4580",30,2,7,0
"5330",30,2,8,0
"6080",30,2,9,0
"6830",30,2,10,0
"7580",30,2,11,0
"8330",30,2,12,0
"9080",30,2,13,0
"9830",30,2,14,0
"10580",30,2,15,0
"130",30,3,1,0
"880",30,3,2,0
"1630",30,3,3,-1
"2380",30,3,4,0.252486549414474
"3130",30,3,5,0
"3880",30,3,6,0
"4630",30,3,7,0
"5380",30,3,8,0.32579552478664
"6130",30,3,9,0
"6880",30,3,10,0
"7630",30,3,11,0
"8380",30,3,12,0
"9130",30,3,13,0.508229495315533
"9880",30,3,14,0
"10630",30,3,15,0
"180",30,4,1,0
"930",30,4,2,0
"1680",30,4,3,0
"2430",30,4,4,-1
"3180",30,4,5,0.376599595234397
"3930",30,4,6,0
"4680",30,4,7,0
"5430",30,4,8,0
"6180",30,4,9,0
"6930",30,4,10,0
"7680",30,4,11,0
"8430",30,4,12,0
"9180",30,4,13,0
"9930",30,4,14,0
"10680",30,4,15,0
"230",30,5,1,0
"980",30,5,2,0
"1730",30,5,3,0
"2480",30,5,4,0
"3230",30,5,5,-1
"3980",30,5,6,0
"4730",30,5,7,0
"5480",30,5,8,0
"6230",30,5,9,0
"6980",30,5,10,0
"7730",30,5,11,0
"8480",30,5,12,0
"9230",30,5,13,0
"9980",30,5,14,0
"10730",30,5,15,0
"280",30,6,1,0
"1030",30,6,2,0
"1780",30,6,3,0
"2530",30,6,4,0
"3280",30,6,5,0
"4030",30,6,6,-1
"4780",30,6,7,0.431480904339506
"5530",30,6,8,0
"6280",30,6,9,0
"7030",30,6,10,0.479904861814778
"7780",30,6,11,0
"8530",30,6,12,0
"9280",30,6,13,0
"10030",30,6,14,0
"10780",30,6,15,0
"330",30,7,1,0
"1080",30,7,2,0
"1830",30,7,3,0
"2580",30,7,4,0
"3330",30,7,5,0
"4080",30,7,6,0
"4830",30,7,7,-1
"5580",30,7,8,0.544350824434982
"6330",30,7,9,0
"7080",30,7,10,0
"7830",30,7,11,0
"8580",30,7,12,0
"9330",30,7,13,0
"10080",30,7,14,0
"10830",30,7,15,0
"380",30,8,1,0
"1130",30,8,2,0
"1880",30,8,3,0
"2630",30,8,4,0
"3380",30,8,5,0
"4130",30,8,6,0
"4880",30,8,7,0
"5630",30,8,8,-1
"6380",30,8,9,0.364902526167226
"7130",30,8,10,0
"7880",30,8,11,0
"8630",30,8,12,0
"9380",30,8,13,0.386850029705473
"10130",30,8,14,0
"10880",30,8,15,0
"430",30,9,1,0
"1180",30,9,2,0
"1930",30,9,3,0
"2680",30,9,4,0
"3430",30,9,5,0
"4180",30,9,6,0
"4930",30,9,7,0
"5680",30,9,8,0
"6430",30,9,9,-1
"7180",30,9,10,0.462323385113849
"7930",30,9,11,0
"8680",30,9,12,0
"9430",30,9,13,0
"10180",30,9,14,0
"10930",30,9,15,0
"480",30,10,1,0
"1230",30,10,2,0
"1980",30,10,3,0
"2730",30,10,4,0
"3480",30,10,5,0
"4230",30,10,6,0
"4980",30,10,7,0
"5730",30,10,8,0
"6480",30,10,9,0
"7230",30,10,10,-1
"7980",30,10,11,0
"8730",30,10,12,0
"9480",30,10,13,0
"10230",30,10,14,0
"10980",30,10,15,0
"530",30,11,1,0
"1280",30,11,2,0
"2030",30,11,3,0
"2780",30,11,4,0
"3530",30,11,5,0
"4280",30,11,6,0
"5030",30,11,7,0
"5780",30,11,8,0
"6530",30,11,9,0
"7280",30,11,10,0
"8030",30,11,11,-1
"8780",30,11,12,0.494088994072778
"9530",30,11,13,0
"10280",30,11,14,0
"11030",30,11,15,0.299223660832173
"580",30,12,1,0
"1330",30,12,2,0
"2080",30,12,3,0
"2830",30,12,4,0
"3580",30,12,5,0
"4330",30,12,6,0
"5080",30,12,7,0
"5830",30,12,8,0
"6580",30,12,9,0
"7330",30,12,10,0
"8080",30,12,11,0
"8830",30,12,12,-1
"9580",30,12,13,0.30079082644562
"10330",30,12,14,0
"11080",30,12,15,0
"630",30,13,1,0
"1380",30,13,2,0
"2130",30,13,3,0
"2880",30,13,4,0
"3630",30,13,5,0
"4380",30,13,6,0
"5130",30,13,7,0
"5880",30,13,8,0
"6630",30,13,9,0
"7380",30,13,10,0
"8130",30,13,11,0
"8880",30,13,12,0
"9630",30,13,13,-1
"10380",30,13,14,0.421203515216506
"11130",30,13,15,0
"680",30,14,1,0
"1430",30,14,2,0
"2180",30,14,3,0
"2930",30,14,4,0
"3680",30,14,5,0
"4430",30,14,6,0
"5180",30,14,7,0
"5930",30,14,8,0
"6680",30,14,9,0
"7430",30,14,10,0
"8180",30,14,11,0
"8930",30,14,12,0
"9680",30,14,13,0
"10430",30,14,14,-1
"11180",30,14,15,0.423788207287558
"730",30,15,1,0
"1480",30,15,2,0
"2230",30,15,3,0
"2980",30,15,4,0
"3730",30,15,5,0
"4480",30,15,6,0
"5230",30,15,7,0
"5980",30,15,8,0
"6730",30,15,9,0
"7480",30,15,10,0
"8230",30,15,11,0
"8980",30,15,12,0
"9730",30,15,13,0
"10480",30,15,14,0
"11230",30,15,15,-1
"31",31,1,1,-1
"781",31,1,2,0.438988048968704
"1531",31,1,3,0
"2281",31,1,4,0
"3031",31,1,5,0.444365348950367
"3781",31,1,6,0
"4531",31,1,7,0
"5281",31,1,8,0
"6031",31,1,9,0
"6781",31,1,10,0
"7531",31,1,11,0
"8281",31,1,12,0
"9031",31,1,13,0
"9781",31,1,14,0
"10531",31,1,15,0
"81",31,2,1,0
"831",31,2,2,-1
"1581",31,2,3,0.408798710657979
"2331",31,2,4,0
"3081",31,2,5,0
"3831",31,2,6,0
"4581",31,2,7,0
"5331",31,2,8,0
"6081",31,2,9,0
"6831",31,2,10,0
"7581",31,2,11,0
"8331",31,2,12,0
"9081",31,2,13,0
"9831",31,2,14,0
"10581",31,2,15,0
"131",31,3,1,0
"881",31,3,2,0
"1631",31,3,3,-1
"2381",31,3,4,0.336453477452068
"3131",31,3,5,0
"3881",31,3,6,0
"4631",31,3,7,0
"5381",31,3,8,0.423405701284718
"6131",31,3,9,0
"6881",31,3,10,0
"7631",31,3,11,0
"8381",31,3,12,0
"9131",31,3,13,0.402146613887909
"9881",31,3,14,0
"10631",31,3,15,0
"181",31,4,1,0
"931",31,4,2,0
"1681",31,4,3,0
"2431",31,4,4,-1
"3181",31,4,5,0.344042669780376
"3931",31,4,6,0
"4681",31,4,7,0
"5431",31,4,8,0
"6181",31,4,9,0
"6931",31,4,10,0
"7681",31,4,11,0
"8431",31,4,12,0
"9181",31,4,13,0
"9931",31,4,14,0
"10681",31,4,15,0
"231",31,5,1,0
"981",31,5,2,0
"1731",31,5,3,0
"2481",31,5,4,0
"3231",31,5,5,-1
"3981",31,5,6,0
"4731",31,5,7,0
"5481",31,5,8,0
"6231",31,5,9,0
"6981",31,5,10,0
"7731",31,5,11,0
"8481",31,5,12,0
"9231",31,5,13,0
"9981",31,5,14,0
"10731",31,5,15,0
"281",31,6,1,0
"1031",31,6,2,0
"1781",31,6,3,0
"2531",31,6,4,0
"3281",31,6,5,0
"4031",31,6,6,-1
"4781",31,6,7,0.305009620145235
"5531",31,6,8,0
"6281",31,6,9,0
"7031",31,6,10,0.373439314866745
"7781",31,6,11,0
"8531",31,6,12,0
"9281",31,6,13,0
"10031",31,6,14,0
"10781",31,6,15,0
"331",31,7,1,0
"1081",31,7,2,0
"1831",31,7,3,0
"2581",31,7,4,0
"3331",31,7,5,0
"4081",31,7,6,0
"4831",31,7,7,-1
"5581",31,7,8,0.478118161787839
"6331",31,7,9,0
"7081",31,7,10,0
"7831",31,7,11,0
"8581",31,7,12,0
"9331",31,7,13,0
"10081",31,7,14,0
"10831",31,7,15,0
"381",31,8,1,0
"1131",31,8,2,0
"1881",31,8,3,0
"2631",31,8,4,0
